id|lon|lat|img|type
ESPVA4600000046613A|-0.329722222222|39.1477777778|http://www.meteoclimatic.net/webcams/g_ESPVA4600000046613A|metcli
ESAST3300000033750A|-6.82611111111|43.5583333333|http://www.meteoclimatic.net/webcams/g_ESAST3300000033750A|metcli
ESCAT0800000008180A|2.10194444444|41.8122222222|http://www.meteoclimatic.net/webcams/g_ESCAT0800000008180A|metcli
ESAND2300000023680C|-3.9225|37.4791666667|http://www.meteoclimatic.net/webcams/g_ESAND2300000023680C|metcli
ESNAF3100000031190A|-1.74333333333|42.7833333333|http://www.meteoclimatic.net/webcams/g_ESNAF3100000031190A|metcli
ESPVA4600000046220B|-0.456666666667|39.3666666667|http://www.meteoclimatic.net/webcams/g_ESPVA4600000046220B|metcli
ESCAT4300000043364C|1.00416666667|41.3261111111|http://www.meteoclimatic.net/webcams/g_ESCAT4300000043364C|metcli
ESARA2200000022194A|-0.468333333333|42.1358333333|http://www.meteoclimatic.net/webcams/g_ESARA2200000022194A|metcli
ESGAL2700000027678A|-7.13277777778|42.8452777778|http://www.meteoclimatic.net/webcams/g_ESGAL2700000027678A|metcli
ESEXT1000000010800B|-6.54194444444|39.9925|http://www.meteoclimatic.net/webcams/g_ESEXT1000000010800B|metcli
ESIBA0700000107141C|2.70694444444|39.5938888889|http://www.meteoclimatic.net/webcams/g_ESIBA0700000107141C|metcli
ESCAT2500000025284D|1.56555555556|42.1591666667|http://www.meteoclimatic.net/webcams/g_ESCAT2500000025284D|metcli
ESCAT1700000017490A|3.15305555556|42.3780555556|http://www.meteoclimatic.net/webcams/g_ESCAT1700000017490A|metcli
ESCAT2500000025284C|1.55|42.1713888889|http://www.meteoclimatic.net/webcams/g_ESCAT2500000025284C|metcli
ESPVA0300000003780A|-0.1175|38.8266666667|http://www.meteoclimatic.net/webcams/g_ESPVA0300000003780A|metcli
ESCYL4000000040196A|-4.10888888889|40.9705555556|http://www.meteoclimatic.net/webcams/g_ESCYL4000000040196A|metcli
ESCAT2500000025180A|0.528055555556|41.5641666667|http://www.meteoclimatic.net/webcams/g_ESCAT2500000025180A|metcli
ESCAT2500000025460B|0.861666666667|41.4241666667|http://www.meteoclimatic.net/webcams/g_ESCAT2500000025460B|metcli
ESCYL0500000005250A|-4.425|40.5|http://www.meteoclimatic.net/webcams/g_ESCYL0500000005250A|metcli
ESMAD2800000028670A|-3.89138888889|40.3597222222|http://www.meteoclimatic.net/webcams/g_ESMAD2800000028670A|metcli
ESMAD2800000028038A|-3.64083333333|40.3916666667|http://www.meteoclimatic.net/webcams/g_ESMAD2800000028038A|metcli
ESPVA4600000046110A|-0.416388888889|39.5222222222|http://www.meteoclimatic.net/webcams/g_ESPVA4600000046110A|metcli
ESCAT0800000008460A|2.39083333333|41.77|http://www.meteoclimatic.net/webcams/g_ESCAT0800000008460A|metcli
ESMAD2800000028925A|-3.81472222222|40.3552777778|http://www.meteoclimatic.net/webcams/g_ESMAD2800000028925A|metcli
ESPVA1200000012598C|0.413055555556|40.3919444444|http://www.meteoclimatic.net/webcams/g_ESPVA1200000012598C|metcli
ESICA3500000235600B|-13.8663888889|28.4933333333|http://www.meteoclimatic.net/webcams/g_ESICA3500000235600B|metcli
ESICA3500000135100A|-15.5822222222|27.7733333333|http://www.meteoclimatic.net/webcams/g_ESICA3500000135100A|metcli
ESCYL0500000005635A|-5.13527777778|40.3613888889|http://www.meteoclimatic.net/webcams/g_ESCYL0500000005635A|metcli
ESICA3800000138300A|-16.5236111111|28.3858333333|http://www.meteoclimatic.net/webcams/g_ESICA3800000138300A|metcli
ESPVA0300000003295A|-0.646111111111|38.2547222222|http://www.meteoclimatic.net/webcams/g_ESPVA0300000003295A|metcli
ESGAL1500000015100B|-8.69222222222|43.2119444444|http://www.meteoclimatic.net/webcams/g_ESGAL1500000015100B|metcli
ESPVA0300000003560B|-0.396388888889|38.4311111111|http://www.meteoclimatic.net/webcams/g_ESPVA0300000003560B|metcli
ESCAT0800000008759F|1.94861111111|41.3747222222|http://www.meteoclimatic.net/webcams/g_ESCAT0800000008759F|metcli
ESCAT0800000008710A|1.6025|41.5788888889|http://www.meteoclimatic.net/webcams/g_ESCAT0800000008710A|metcli
ESAND2900000029788A|-3.89611111111|36.7913888889|http://www.meteoclimatic.net/webcams/g_ESAND2900000029788A|metcli
ESCLM1900000019184A|-3.3875|40.9080555556|http://www.meteoclimatic.net/webcams/g_ESCLM1900000019184A|metcli
ESCAT0800000008440C|2.35805555556|41.6369444444|http://www.meteoclimatic.net/webcams/g_ESCAT0800000008440C|metcli
